Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Sydney,5.8,16.1,0.0,0.2,6.8,W,31.0,WNW,WNW,13.0,11.0,82.0,31.0,1022.7,1020.3,6.0,2.0,7.6,15.5,No,No
Sydney,8.2,18.9,0.0,2.6,9.8,NE,31.0,WNW,NE,11.0,20.0,71.0,59.0,1028.3,1025.0,1.0,1.0,12.1,18.7,No,No
Sydney,9.4,21.0,0.0,3.8,9.4,NNE,31.0,WNW,NE,13.0,15.0,73.0,63.0,1025.8,1021.2,0.0,7.0,13.0,19.8,No,No
Sydney,19.7,27.9,1.0,7.6,3.4,NNE,31.0,WNW,W,2.0,9.0,58.0,43.0,1013.8,1011.5,4.0,7.0,24.5,26.3,No,Yes
Sydney,15.7,23.0,0.0,5.4,11.4,E,31.0,WNW,E,7.0,22.0,55.0,40.0,1023.6,1022.1,5.0,1.0,18.2,21.9,No,No
Sydney,16.1,26.5,0.0,6.4,9.4,WSW,31.0,WNW,SE,15.0,19.0,51.0,46.0,1017.5,1016.4,3.0,6.0,19.6,24.1,No,Yes
Sydney,16.3,28.2,0.0,4.8,8.9,WSW,31.0,WNW,WNW,7.0,15.0,55.0,26.0,1017.0,1014.3,2.0,1.0,18.3,27.7,No,No
Sydney,10.9,20.7,0.0,1.8,9.3,WNW,31.0,WNW,WNW,15.0,15.0,65.0,40.0,1011.4,1009.2,1.0,1.0,13.8,20.2,No,No
Sydney,16.9,26.1,0.2,5.0,10.7,SSE,31.0,WNW,ESE,17.0,20.0,61.0,47.0,1014.2,1012.3,5.0,2.0,20.1,25.5,No,No
Sydney,12.9,18.4,0.0,3.8,0.5,W,31.0,W,WNW,20.0,13.0,87.0,75.0,1016.6,1014.7,NA,NA,14.3,18.1,No,No
Sydney,9.6,22.0,0.0,1.6,10.1,SW,31.0,W,WSW,20.0,11.0,76.0,34.0,1014.0,1010.4,NA,NA,12.2,21.6,No,No
Sydney,8.8,18.3,0.0,2.4,7.2,W,31.0,W,S,22.0,13.0,69.0,62.0,1019.1,1017.8,NA,NA,10.5,16.2,No,No
Sydney,10.2,17.0,0.0,0.6,0.0,S,31.0,W,SSW,20.0,17.0,82.0,77.0,1025.1,1021.9,NA,NA,11.2,16.7,No,Yes
Sydney,18.6,25.4,1.8,4.8,9.1,ENE,31.0,W,ESE,9.0,20.0,87.0,66.0,1018.2,1016.7,NA,NA,19.9,23.8,Yes,No
Sydney,18.2,26.9,0.0,5.6,12.2,ENE,31.0,W,ENE,11.0,22.0,77.0,59.0,1019.8,1018.3,NA,NA,21.5,25.6,No,No
Sydney,12.4,22.3,0.0,3.6,9.0,W,31.0,W,ENE,15.0,20.0,79.0,64.0,1023.0,1018.4,NA,NA,15.6,22.1,No,No
Sydney,11.5,22.4,0.0,5.0,10.3,W,31.0,W,ESE,20.0,19.0,45.0,38.0,1020.6,1016.8,NA,NA,13.7,20.9,No,No
Sydney,9.8,21.1,0.0,3.8,9.5,W,31.0,W,SSE,22.0,13.0,68.0,50.0,1025.0,1022.5,NA,NA,12.0,19.9,No,No
Sydney,6.4,18.0,0.0,2.6,9.6,W,31.0,W,ENE,20.0,6.0,71.0,46.0,1026.0,1023.8,NA,NA,8.6,16.6,No,No
Sydney,6.6,18.3,0.0,2.0,9.5,W,31.0,W,NNW,24.0,4.0,78.0,44.0,1026.7,1024.0,NA,NA,8.3,17.6,No,Yes
Sydney,8.7,15.1,1.2,2.4,0.7,W,31.0,W,SW,24.0,11.0,86.0,71.0,1032.5,1030.5,7.0,7.0,9.9,13.9,Yes,No
Sydney,11.6,17.3,0.0,3.0,0.2,NNW,31.0,W,NNE,9.0,9.0,80.0,79.0,1017.5,1012.7,7.0,8.0,13.0,17.1,No,No
Sydney,9.3,20.7,0.0,3.2,7.9,WSW,31.0,W,SW,20.0,13.0,70.0,33.0,1019.4,1015.8,4.0,2.0,10.5,20.2,No,No
Sydney,6.8,18.5,0.0,3.6,7.7,WNW,31.0,W,NW,9.0,11.0,58.0,32.0,1017.8,1014.4,7.0,1.0,9.7,18.1,No,No
Sydney,9.0,18.5,0.0,4.0,9.7,NE,31.0,W,NE,9.0,19.0,NA,NA,1024.1,1019.9,1.0,6.0,12.0,17.8,No,No
Sydney,7.2,20.7,0.8,3.8,11.2,W,31.0,W,ENE,20.0,19.0,61.0,45.0,1024.3,1019.9,1.0,1.0,12.1,17.0,No,No
Sydney,11.2,27.8,0.2,5.8,11.3,NNE,31.0,W,E,13.0,7.0,53.0,40.0,1026.3,1020.5,1.0,7.0,18.7,24.0,No,No
Sydney,20.3,26.8,0.0,7.8,6.1,E,31.0,W,E,9.0,20.0,67.0,57.0,1022.1,1020.5,4.0,4.0,22.4,26.2,No,No
Sydney,15.6,20.6,2.4,3.6,1.6,NE,31.0,W,SE,11.0,6.0,93.0,75.0,1028.0,1025.2,5.0,7.0,17.0,18.8,Yes,Yes
Sydney,11.7,21.5,0.0,3.0,8.8,ESE,31.0,W,SSE,13.0,19.0,76.0,55.0,1028.7,1027.1,2.0,6.0,15.2,19.9,No,No
Sydney,13.0,22.1,0.0,2.0,4.3,ENE,31.0,W,ENE,22.0,22.0,77.0,69.0,1030.2,1027.5,5.0,6.0,15.2,20.8,No,No
Sydney,8.0,17.3,0.0,2.0,8.1,W,31.0,W,SSW,19.0,15.0,79.0,58.0,1021.6,1019.1,5.0,2.0,9.6,16.1,No,Yes
Sydney,9.1,20.3,0.0,2.2,6.8,W,31.0,W,W,15.0,19.0,83.0,31.0,1018.0,1012.7,7.0,3.0,10.9,19.7,No,No
Sydney,10.5,23.5,0.0,4.0,10.6,W,31.0,W,NW,11.0,11.0,46.0,33.0,1016.0,1013.4,0.0,1.0,13.4,23.5,No,No
Sydney,17.9,24.8,1.8,6.2,10.5,ENE,31.0,W,ENE,9.0,22.0,78.0,64.0,1012.5,1010.7,5.0,5.0,21.0,24.3,Yes,No
Sydney,19.6,27.1,0.0,6.4,11.1,E,31.0,W,E,6.0,20.0,68.0,53.0,1023.6,1020.9,4.0,3.0,22.8,25.7,No,No
Sydney,16.1,29.7,0.2,7.2,10.4,NE,31.0,W,NE,19.0,19.0,58.0,33.0,1021.0,1018.7,1.0,5.0,19.9,28.7,No,No
Sydney,11.3,23.0,0.0,5.2,10.2,W,31.0,W,ESE,19.0,15.0,59.0,44.0,1017.7,1013.8,1.0,1.0,14.7,19.6,No,No
Sydney,10.4,19.2,13.8,2.0,3.6,SSE,31.0,W,SE,20.0,19.0,91.0,49.0,1030.5,1027.4,7.0,1.0,13.0,18.8,Yes,Yes
Sydney,8.9,18.3,0.0,2.0,7.5,W,31.0,W,SSE,22.0,17.0,69.0,64.0,1026.9,1023.3,7.0,7.0,9.9,15.7,No,No
Sydney,9.4,21.0,4.2,1.8,10.2,W,31.0,W,ESE,20.0,15.0,65.0,38.0,1024.6,1021.5,1.0,1.0,11.9,18.7,Yes,No
Sydney,9.9,23.2,0.0,3.0,3.5,SW,31.0,W,WNW,9.0,9.0,46.0,27.0,1022.4,1017.6,6.0,1.0,12.7,22.7,No,No
Sydney,11.2,19.0,18.4,3.6,6.9,ESE,31.0,W,SE,15.0,17.0,90.0,65.0,1032.0,1028.2,7.0,2.0,12.5,17.7,Yes,No
Sydney,9.2,22.2,0.0,5.4,9.7,ESE,31.0,W,E,19.0,26.0,50.0,33.0,1022.3,1018.5,7.0,7.0,14.7,18.2,No,No
Sydney,12.8,21.1,0.0,5.8,6.3,ESE,31.0,W,E,6.0,17.0,63.0,58.0,1021.1,1019.6,4.0,7.0,19.0,19.1,No,No
Sydney,17.6,25.6,0.2,4.2,7.8,ESE,31.0,W,ESE,9.0,15.0,80.0,53.0,1027.7,1026.2,7.0,7.0,20.5,23.6,No,No
Sydney,17.3,24.1,14.2,3.0,3.8,ESE,31.0,W,E,6.0,13.0,93.0,58.0,1026.2,1024.8,7.0,6.0,19.7,22.7,Yes,Yes
Sydney,15.5,25.9,21.4,2.2,9.7,W,31.0,W,ESE,13.0,19.0,76.0,54.0,1010.5,1005.7,4.0,4.0,19.9,25.6,Yes,No
Sydney,12.8,14.6,2.0,3.0,0.0,SSE,31.0,W,SSW,11.0,9.0,94.0,92.0,1031.1,1031.2,7.0,7.0,12.9,14.2,Yes,Yes
Sydney,7.9,16.5,5.6,0.6,6.3,SSE,31.0,W,SSE,22.0,17.0,86.0,64.0,1028.7,1027.6,6.0,4.0,8.4,13.7,Yes,No
Sydney,9.0,19.7,0.0,3.2,10.8,W,31.0,W,ESE,17.0,13.0,50.0,39.0,1015.8,1013.3,1.0,1.0,12.7,17.0,No,No
Sydney,8.0,18.8,0.0,4.0,10.4,WNW,31.0,W,ENE,11.0,19.0,61.0,46.0,1018.0,1012.0,5.0,1.0,11.9,18.6,No,Yes
Sydney,13.4,21.2,0.4,3.8,8.2,SSE,31.0,W,E,9.0,20.0,70.0,45.0,1025.3,1022.5,7.0,5.0,16.4,20.6,No,No
Sydney,22.3,29.3,0.0,8.0,6.9,SW,31.0,W,ESE,15.0,20.0,75.0,62.0,1011.8,1007.7,7.0,3.0,24.1,27.4,No,No
Sydney,20.5,27.7,0.0,11.2,5.7,ESE,31.0,W,SE,9.0,20.0,73.0,60.0,1021.2,1020.4,7.0,5.0,23.0,27.5,No,No
Sydney,16.5,27.4,0.0,5.2,9.3,ENE,31.0,W,E,11.0,24.0,73.0,51.0,1020.7,1019.0,6.0,3.0,19.4,25.8,No,No
Sydney,17.7,20.6,0.0,4.0,0.0,ENE,31.0,W,E,13.0,2.0,71.0,70.0,1023.5,1021.2,8.0,8.0,18.8,20.5,No,No
Sydney,6.7,18.8,0.2,4.0,9.6,W,31.0,W,N,22.0,4.0,66.0,33.0,1028.4,1025.4,1.0,1.0,8.8,18.6,No,No
Sydney,6.4,17.7,0.0,3.0,9.5,W,31.0,W,E,22.0,4.0,60.0,35.0,1030.3,1027.3,1.0,2.0,8.8,16.9,No,No
Sydney,13.9,19.3,20.4,1.8,2.6,W,31.0,W,NW,15.0,2.0,92.0,79.0,1019.9,1016.1,7.0,5.0,14.6,17.6,Yes,No
Sydney,9.2,15.5,1.8,2.6,2.2,SSE,31.0,W,SE,17.0,7.0,78.0,71.0,1029.0,1026.8,7.0,7.0,10.8,14.7,Yes,No
Sydney,11.6,22.9,0.0,4.6,10.5,N,31.0,W,ENE,15.0,19.0,62.0,40.0,1024.5,1020.7,1.0,1.0,14.2,20.7,No,No
Sydney,10.7,19.9,0.0,3.2,4.4,NNE,31.0,W,ENE,17.0,15.0,71.0,62.0,1026.9,1023.1,7.0,6.0,13.8,19.6,No,No
Sydney,14.0,21.2,0.0,4.8,2.9,N,31.0,W,NE,9.0,15.0,61.0,78.0,1012.5,1007.5,7.0,8.0,16.0,16.8,No,Yes
Sydney,22.6,31.3,0.4,8.2,8.8,E,31.0,W,E,9.0,17.0,73.0,49.0,1012.0,1008.1,7.0,4.0,24.8,30.5,No,No
Sydney,15.3,23.6,19.8,2.4,9.2,SSE,31.0,W,SSE,17.0,20.0,80.0,51.0,1023.8,1020.9,4.0,3.0,17.3,22.6,Yes,No
Sydney,10.8,22.7,0.0,3.6,10.5,W,31.0,W,ESE,24.0,13.0,60.0,51.0,1020.8,1018.2,1.0,3.0,14.0,21.2,No,No
Sydney,10.7,21.0,0.0,9.6,7.5,SSE,31.0,W,S,19.0,13.0,67.0,45.0,1026.9,1024.0,5.0,1.0,13.3,19.8,No,No
Sydney,20.6,27.6,0.2,6.8,2.2,SW,31.0,SW,SE,2.0,9.0,86.0,93.0,1012.1,1010.4,7.0,8.0,22.2,22.5,No,Yes
Sydney,19.4,27.5,0.6,6.4,8.5,ESE,31.0,SSW,SSE,13.0,22.0,73.0,60.0,1017.2,1016.6,NA,NA,23.0,26.8,No,No
Sydney,18.9,24.7,1.2,3.6,5.6,E,31.0,SSW,E,6.0,19.0,84.0,53.0,1020.6,1016.7,NA,NA,19.6,24.0,Yes,No
Sydney,17.2,22.3,0.2,8.6,2.3,SSE,31.0,SSW,E,7.0,19.0,77.0,48.0,1023.8,1024.1,7.0,7.0,18.1,21.1,No,No
Sydney,18.4,26.4,21.8,7.0,8.3,SSW,31.0,SSW,ESE,13.0,20.0,90.0,56.0,1013.5,1013.3,7.0,4.0,19.0,23.7,Yes,No
Sydney,20.8,25.0,0.0,6.6,0.6,SSE,31.0,SSW,ESE,11.0,15.0,73.0,62.0,1013.4,1012.1,8.0,7.0,21.9,24.1,No,No
Sydney,20.7,25.5,0.0,2.8,0.4,SSE,31.0,SSW,SSE,11.0,13.0,70.0,64.0,1015.9,1014.9,8.0,6.0,22.6,24.9,No,No
Sydney,20.4,27.1,0.0,4.2,6.0,S,31.0,SSW,ESE,13.0,15.0,67.0,57.0,1018.5,1016.9,7.0,4.0,21.7,25.7,No,No
Sydney,22.3,30.2,0.0,11.4,6.8,S,31.0,SSW,SSE,13.0,19.0,74.0,56.0,1016.8,1015.4,7.0,6.0,24.5,28.9,No,No
Sydney,14.3,25.4,0.0,5.8,9.6,SSW,31.0,SSE,E,9.0,19.0,66.0,71.0,1017.3,1013.2,NA,NA,20.5,19.9,No,No
Sydney,15.5,22.6,0.2,7.8,12.2,ESE,31.0,SSE,ESE,13.0,20.0,59.0,48.0,1019.7,1018.0,NA,NA,19.6,21.4,No,No
Sydney,19.1,26.0,0.0,9.8,9.7,SSE,31.0,SSE,ESE,17.0,15.0,66.0,64.0,1023.1,1021.4,1.0,4.0,21.5,23.0,No,Yes
Sydney,14.3,22.6,5.0,4.4,13.0,ESE,31.0,SSE,ESE,17.0,20.0,56.0,43.0,1020.0,1018.0,5.0,1.0,19.1,21.7,Yes,No
Sydney,22.0,30.6,0.0,8.0,6.5,SE,31.0,SSE,SSE,2.0,24.0,84.0,59.0,1019.7,1018.9,7.0,7.0,24.0,28.5,No,No
Sydney,14.5,18.0,14.4,6.2,0.0,NE,31.0,SSE,SSE,6.0,9.0,90.0,91.0,1011.6,1006.0,8.0,8.0,15.7,15.9,Yes,Yes
Sydney,22.3,28.4,0.0,9.4,7.2,E,31.0,SSE,E,7.0,20.0,68.0,52.0,1012.4,1010.7,7.0,2.0,24.7,26.8,No,No
Sydney,15.7,20.9,61.4,5.0,0.4,SSW,31.0,SE,SE,17.0,9.0,93.0,89.0,1028.2,1027.8,8.0,8.0,16.6,17.7,Yes,Yes
Sydney,17.3,23.0,34.0,3.6,4.5,ESE,31.0,SE,ESE,13.0,22.0,65.0,59.0,1019.4,1017.7,7.0,7.0,21.8,22.0,Yes,No
Sydney,21.8,28.0,0.0,10.6,5.7,S,31.0,SE,ESE,7.0,15.0,69.0,56.0,1020.8,1018.6,8.0,7.0,24.5,27.3,No,Yes
Sydney,20.0,26.1,0.0,8.0,7.3,E,31.0,S,ESE,13.0,20.0,68.0,57.0,1007.5,1007.3,NA,NA,22.4,24.8,No,Yes
Sydney,20.6,26.8,5.6,5.8,5.9,S,31.0,S,SE,17.0,17.0,85.0,66.0,1019.4,1017.0,NA,NA,21.1,25.8,Yes,No
Sydney,13.6,18.7,0.0,3.6,8.4,SSE,31.0,S,ESE,15.0,17.0,68.0,62.0,1022.8,1021.1,NA,NA,16.8,16.6,No,No
Sydney,19.2,24.8,0.0,4.0,7.2,ESE,31.0,S,ESE,6.0,19.0,83.0,59.0,1021.2,1020.3,NA,NA,20.8,23.3,No,No
Sydney,20.1,27.7,0.0,7.2,4.0,SSE,31.0,S,SE,4.0,13.0,72.0,60.0,1017.6,1014.6,8.0,2.0,22.4,25.9,No,No
Sydney,18.9,23.9,0.0,8.6,0.0,SSW,31.0,S,ESE,13.0,11.0,82.0,66.0,1020.3,1020.3,7.0,7.0,20.0,22.1,No,Yes
Sydney,11.2,24.0,0.0,3.6,10.4,WSW,31.0,NW,S,4.0,6.0,57.0,28.0,1017.2,1015.1,NA,NA,16.3,23.3,No,No
Sydney,9.9,19.3,3.2,3.2,2.9,ESE,31.0,NW,E,4.0,20.0,92.0,85.0,1031.6,1029.3,5.0,7.0,11.8,14.8,Yes,Yes
Sydney,16.2,25.4,0.4,1.4,5.8,NW,31.0,NW,ENE,17.0,19.0,79.0,58.0,1015.9,1013.4,7.0,7.0,17.4,21.6,No,No
Sydney,19.6,22.7,0.0,7.4,1.6,NE,31.0,NNW,E,6.0,19.0,84.0,80.0,1013.0,1010.2,NA,NA,20.9,22.0,No,Yes
Sydney,20.9,28.7,0.0,6.4,8.3,NNE,31.0,NNW,E,11.0,15.0,80.0,67.0,1013.7,1011.2,NA,NA,24.4,26.8,No,No
Sydney,14.9,25.7,0.0,3.0,8.5,NNW,31.0,NNW,NE,13.0,15.0,71.0,61.0,1017.7,1013.3,1.0,7.0,18.4,23.6,No,Yes
Sydney,10.8,20.8,0.0,2.6,10.1,NNW,31.0,NNW,WNW,11.0,15.0,50.0,29.0,1017.5,1015.8,1.0,1.0,14.3,20.5,No,No
Sydney,22.4,27.6,0.0,6.6,5.5,ENE,31.0,NNE,E,15.0,17.0,76.0,63.0,1016.9,1014.6,5.0,4.0,24.1,26.9,No,No
Sydney,22.0,30.7,0.0,10.4,2.6,N,31.0,NE,SSE,13.0,9.0,80.0,62.0,1010.8,1008.2,7.0,8.0,23.4,28.3,No,No
Sydney,20.5,28.4,0.0,10.2,11.7,ENE,31.0,NE,E,13.0,26.0,64.0,55.0,1016.3,1015.2,NA,NA,25.0,26.7,No,No
Sydney,18.6,25.7,0.0,6.0,10.8,ENE,31.0,NE,NE,11.0,17.0,60.0,62.0,1017.8,1016.3,NA,NA,24.6,24.5,No,No
Sydney,13.4,18.0,0.0,7.2,0.2,NNE,31.0,N,ENE,9.0,11.0,59.0,84.0,1015.7,1010.6,NA,NA,17.3,15.8,No,Yes
Sydney,17.6,24.6,0.0,8.8,8.2,SSW,31.0,N,E,2.0,19.0,76.0,64.0,1024.7,1021.5,NA,NA,19.6,23.1,No,No
Sydney,10.0,19.5,0.0,3.8,3.9,NNW,31.0,N,NE,13.0,7.0,57.0,48.0,1015.4,1011.3,6.0,7.0,14.7,17.8,No,No
Sydney,20.1,28.7,0.2,4.2,10.7,E,31.0,N,E,11.0,20.0,70.0,65.0,1013.6,1008.9,1.0,3.0,23.3,25.8,No,No
Sydney,18.5,25.5,0.0,7.0,8.6,ENE,31.0,N,E,2.0,22.0,71.0,52.0,1021.9,1018.8,5.0,6.0,21.2,24.5,No,No
Sydney,15.8,18.9,0.0,5.2,0.0,ESE,31.0,ESE,ENE,20.0,11.0,59.0,55.0,1026.4,1025.3,NA,NA,17.0,18.3,No,NA
Sydney,17.7,28.9,0.0,7.2,8.3,NE,31.0,ESE,NNE,6.0,17.0,56.0,58.0,1013.1,1009.2,NA,NA,23.9,25.8,No,No
Sydney,18.7,25.0,5.2,3.0,5.4,E,31.0,ESE,E,9.0,20.0,79.0,69.0,1014.9,1012.9,NA,NA,22.7,24.2,Yes,No
Sydney,21.6,26.6,0.2,6.2,3.5,ENE,31.0,ESE,E,19.0,19.0,68.0,81.0,1015.9,1013.2,NA,NA,23.5,23.7,No,No
Sydney,13.1,21.4,0.2,9.6,12.7,ESE,31.0,ESE,ESE,13.0,19.0,42.0,45.0,1028.6,1026.6,1.0,2.0,19.4,20.8,No,No
Sydney,15.0,18.7,0.4,2.6,0.0,ENE,31.0,ESE,E,19.0,19.0,50.0,49.0,1032.5,1030.7,8.0,7.0,17.4,18.5,No,No
Sydney,21.1,23.8,0.4,7.4,2.1,S,31.0,ESE,ESE,19.0,22.0,71.0,70.0,1015.0,1014.3,7.0,6.0,22.5,23.0,No,No
Sydney,18.0,23.1,0.0,8.4,9.5,ENE,31.0,ESE,E,9.0,20.0,51.0,50.0,1018.5,1016.6,5.0,1.0,20.7,22.2,No,No
Sydney,18.8,21.7,0.0,10.6,0.0,ENE,31.0,ESE,ESE,11.0,15.0,50.0,53.0,1021.0,1020.6,7.0,7.0,20.6,20.7,No,No
Sydney,20.7,27.4,1.2,3.4,10.7,E,31.0,ESE,E,4.0,20.0,82.0,62.0,1017.7,1016.9,3.0,6.0,23.8,26.8,Yes,No
Sydney,17.1,21.7,0.0,9.2,8.1,ESE,31.0,ESE,ESE,11.0,20.0,52.0,49.0,1027.1,1026.0,7.0,5.0,19.4,20.3,No,No
Sydney,20.1,25.9,1.2,7.8,5.6,ESE,31.0,ESE,ESE,22.0,22.0,53.0,45.0,1021.4,1020.0,7.0,7.0,24.0,23.7,Yes,Yes
Sydney,21.3,29.9,0.0,9.6,9.2,ENE,31.0,ESE,E,9.0,20.0,57.0,57.0,1011.5,1009.2,2.0,2.0,27.0,26.7,No,No
Sydney,21.3,26.7,6.6,5.2,10.3,ENE,31.0,ENE,E,11.0,20.0,68.0,62.0,1013.8,1012.1,NA,NA,24.3,26.4,Yes,Yes
Sydney,17.5,22.3,2.4,4.8,0.4,NE,31.0,ENE,NE,9.0,17.0,62.0,63.0,1018.4,1015.2,NA,NA,20.4,21.2,Yes,Yes
Sydney,17.5,23.8,56.0,NA,3.3,ENE,31.0,ENE,E,2.0,13.0,92.0,82.0,1019.7,1016.2,NA,NA,19.5,21.5,Yes,No
Sydney,21.8,24.8,0.0,4.8,3.0,SE,31.0,E,NNE,13.0,2.0,73.0,82.0,1015.4,1015.8,NA,NA,22.6,22.6,No,Yes
Sydney,23.5,33.4,0.0,7.4,4.3,WNW,31.0,E,ESE,6.0,20.0,66.0,44.0,1013.3,1011.0,NA,NA,26.2,31.9,No,Yes
Sydney,19.4,22.5,0.0,5.6,0.4,E,31.0,E,ENE,9.0,6.0,77.0,84.0,1023.2,1020.3,NA,NA,20.4,20.4,No,Yes
Sydney,15.9,20.7,0.0,8.0,0.3,E,31.0,E,E,15.0,20.0,80.0,71.0,1019.5,1017.4,8.0,8.0,16.9,18.4,No,No
Sydney,20.2,24.7,0.2,4.4,4.6,E,31.0,E,E,20.0,20.0,60.0,54.0,1023.2,1021.0,5.0,7.0,22.4,23.5,No,No
Sydney,14.7,21.1,5.0,3.6,3.4,SSW,31.0,E,ESE,6.0,4.0,90.0,64.0,1017.4,1015.4,7.0,6.0,15.4,20.7,Yes,No
Sydney,19.5,25.1,1.4,4.4,8.0,E,30.0,WNW,E,6.0,17.0,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No
Sydney,18.7,25.3,0.2,4.8,3.9,ESE,30.0,WNW,ESE,11.0,17.0,67.0,52.0,1019.5,1018.6,NA,NA,21.2,24.2,No,No
Sydney,18.0,28.0,0.0,7.4,7.6,E,30.0,WNW,NNE,7.0,20.0,75.0,41.0,1014.5,1012.2,NA,NA,21.1,27.1,No,No
Sydney,13.4,19.5,0.0,1.0,7.9,ESE,30.0,WNW,ESE,6.0,19.0,84.0,57.0,1024.2,1022.4,NA,NA,15.3,19.3,No,No
Sydney,12.0,22.0,0.2,4.4,6.9,E,30.0,WNW,E,13.0,22.0,77.0,62.0,1010.0,1006.5,NA,NA,14.4,18.2,No,No
Sydney,13.9,21.5,3.8,2.6,9.3,ESE,30.0,WNW,ESE,7.0,17.0,60.0,55.0,1019.3,1018.1,NA,NA,18.0,20.4,Yes,No
Sydney,10.4,16.4,0.0,3.0,0.4,W,30.0,WNW,SSW,19.0,13.0,75.0,82.0,1026.1,1024.1,NA,NA,13.0,15.0,No,No
Sydney,10.7,15.4,8.6,1.6,1.5,SW,30.0,WNW,W,13.0,11.0,95.0,91.0,1021.1,1019.2,NA,NA,12.1,14.8,Yes,Yes
Sydney,9.8,19.8,0.0,3.4,9.6,WSW,30.0,WNW,W,19.0,17.0,66.0,36.0,1022.1,1019.7,NA,NA,11.6,19.0,No,No
Sydney,10.2,22.2,0.0,4.6,6.0,WNW,30.0,WNW,N,19.0,11.0,48.0,35.0,1016.8,1011.5,2.0,7.0,14.6,20.1,No,No
Sydney,9.8,19.9,0.0,6.8,9.8,SSE,30.0,WNW,E,11.0,20.0,51.0,53.0,1027.9,1025.5,1.0,1.0,16.4,18.0,No,No
Sydney,17.9,30.0,0.0,7.0,11.0,S,30.0,WNW,S,19.0,13.0,57.0,49.0,1018.3,1017.5,1.0,2.0,21.8,29.5,No,No
Sydney,14.4,24.1,2.0,2.2,10.4,ENE,30.0,WNW,ENE,13.0,20.0,72.0,57.0,1024.8,1021.3,1.0,2.0,18.9,23.0,Yes,No
Sydney,14.2,23.6,0.0,4.0,7.7,SSE,30.0,WNW,SSE,13.0,17.0,75.0,65.0,1016.7,1014.0,1.0,7.0,17.7,21.9,No,No
Sydney,11.6,19.3,28.6,1.2,3.2,ENE,30.0,WNW,E,11.0,15.0,94.0,75.0,1032.8,1030.2,8.0,8.0,12.9,17.8,Yes,No
Sydney,8.1,19.6,0.0,3.4,10.1,W,30.0,WNW,ESE,24.0,15.0,71.0,54.0,1023.3,1020.1,2.0,3.0,11.0,17.5,No,No
Sydney,14.9,24.5,0.0,5.8,8.2,W,30.0,WNW,SE,22.0,11.0,60.0,34.0,1021.5,1020.0,7.0,4.0,15.9,23.6,No,No
Sydney,13.7,23.9,0.0,5.6,12.6,E,30.0,WNW,E,13.0,20.0,52.0,48.0,1018.3,1014.8,1.0,1.0,19.5,22.5,No,No
Sydney,14.1,23.6,0.0,3.4,9.4,NNE,30.0,WNW,ENE,13.0,17.0,81.0,59.0,1023.4,1020.9,6.0,6.0,16.3,23.3,No,No
Sydney,10.5,21.9,0.0,2.4,9.5,W,30.0,WNW,W,22.0,11.0,79.0,31.0,1020.4,1018.5,1.0,1.0,11.8,21.4,No,No
Sydney,13.1,20.1,0.0,3.8,10.1,ENE,30.0,WNW,ENE,11.0,22.0,68.0,55.0,1018.6,1015.1,1.0,5.0,17.7,19.2,No,No
Sydney,10.9,20.9,1.0,3.6,8.0,ESE,30.0,WNW,ESE,15.0,15.0,71.0,49.0,1030.5,1027.3,6.0,2.0,15.4,18.3,No,No
Sydney,11.5,15.0,0.0,3.4,0.0,W,30.0,WNW,NW,11.0,13.0,78.0,59.0,1016.5,1012.3,8.0,7.0,12.1,14.5,No,No
Sydney,13.6,22.6,0.0,4.0,6.5,NNW,30.0,WNW,WSW,13.0,19.0,57.0,29.0,1020.7,1019.5,6.0,5.0,17.1,21.9,No,Yes
Sydney,8.2,18.1,0.0,3.0,7.3,W,30.0,WNW,SSE,20.0,19.0,63.0,61.0,1030.5,1028.8,3.0,5.0,12.4,17.0,No,No
Sydney,12.4,22.3,0.0,3.8,10.6,NNE,30.0,WNW,E,11.0,20.0,61.0,60.0,1028.5,1025.0,1.0,1.0,18.3,21.4,No,No
Sydney,19.1,27.4,0.0,7.2,10.1,ESE,30.0,WNW,ESE,9.0,17.0,76.0,54.0,1018.0,1016.6,5.0,3.0,22.5,25.7,No,No
Sydney,13.9,25.9,0.0,4.0,10.0,WSW,30.0,WNW,WNW,13.0,11.0,60.0,32.0,1021.8,1019.6,1.0,1.0,17.3,25.6,No,No
Sydney,8.7,18.0,2.2,0.6,5.2,SW,30.0,WNW,S,20.0,13.0,88.0,64.0,1023.5,1022.4,3.0,5.0,10.5,16.4,Yes,No
Sydney,10.5,17.9,1.0,1.8,7.3,W,30.0,WNW,E,13.0,15.0,90.0,69.0,1025.1,1021.3,3.0,3.0,11.9,16.7,No,No
Sydney,8.9,19.6,0.0,3.2,10.1,NE,30.0,WNW,NE,17.0,17.0,72.0,54.0,1032.7,1029.7,1.0,1.0,12.0,19.2,No,No
Sydney,12.2,22.0,0.0,3.2,8.2,NE,30.0,WNW,E,13.0,17.0,82.0,55.0,1031.7,1029.3,6.0,3.0,16.0,21.0,No,No
